model_key,model_label,vehicle_id,plate_no,price_manwon,year,month,mileage_km,region,trim,trim_detail,sell_type,record_available,accident_free,accident_summary,accident_my_count,accident_other_count,accident_count,accident_my_cost_won,accident_other_cost_won,owner_change_count,plate_change_count,total_loss_count,flood_total_count,flood_part_count,theft_count,past_rental_count,past_business_count,past_government_count,past_commercial_use,inspection_available,insp_leak,insp_corrosion,insp_tire,insp_repair_notes,insp_repair_penalty,insp_worst_rank,insp_worst_status,insp_unclassified,insp_diagnostics,battery_pack_damage,repair_source,insp_mileage,insp_waterlog,insp_recall,insp_recall_types,insp_comments,insp_tuning,insp_usage_change,insp_serious,insp_vin,insp_accident_flag,insp_simple_repair,insp_needs_repair,accident_lines,accident_type_verdict,use_history,record_fields_null,first_registration_date,flood_or_total_loss,rental_or_commercial,one_owner,encar_diagnosed,encar_check,direct_inspected,page_available,repair_grade_source,page_repair_notes,page_repair_penalty,page_worst_rank,page_worst_status,page_unmatched_parts,page_status_unknown,page_ranks_read,page_mileage_gauge,page_mileage,page_vin_state,page_tuning,page_special_history,page_usage_change,page_recall,page_recall_done,page_accident_history,page_simple_repair,page_first_registration,page_inspection_valid,page_inspector_note,page_js_suspect,page_detail_bad,page_detail_unknown,page_ev_hv_bad,page_ev_hv_unknown,page_ev_hv_checked,page_parse_note,page_is_image,seller_option_claims,seller_text_len,photo_count,has_underbody_photo,description_len,seizing_count,pledge_count,first_advertised,days_on_market,re_registered,lease_rent_info,insurance_not_joined,loan_count,first_seen,last_seen,price_first_manwon,price_prev_manwon,price_change_manwon,origin_price_manwon,warranty,view_count,subscribe_count,inspection_summary,photo_url,listing_url,detail_fetched,collected_at
ix_xdrive50,BMW iX,42735685,35버0686,10284,2024,8,30684,경기,xDrive50 스포츠 플러스,,리스,True,False,,1,0,1,1399138,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-02 내차 피해(부분) 보험금 1,220,000원 (부품 1,346,400원, 공임 52,738원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2024-08-21,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,"에어서스펜션, 후륜조향",1382,26,False,1556,,,2026-09-15T13:12:31,11,False,"{'residualMonth': 36, 'monthlyFee': 147, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-18,2026-09-25,10284,,0,15200,비엠더블유코리아,121,1,,https://ci.encar.com/carpicture03/pic4273/42735685_,http://www.encar.com/dc/dc_cardetailview.do?carid=42735685,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42529848,55구4190,9790,2024,12,8184,서울,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,2,1,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금, 도색, 부식은 있을 수 있습니다.",타이어,,,,,,,,,8182,False,False,,"비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금, 도색, 부식은 있을 수 있습니다.",,,,WBY21CF04RCS71460,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 2 | 1 | 1,flood_part_count,2024년 12월 11일,False,False,False,True,False,True,True,,,0.0,,,,,5,양호,8182,양호,없음,없음,없음,해당없음,,없음,없음,2024년 12월 11일,2025년 02월 11일 ~ 2030년 02월 10일,성능 · 상태점검자,True,,냉각수누수(txt_state 에 on/active 가 없음 (판정 불가)),,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1055,34,True,1125,0,0,2026-08-12T14:07:32,45,False,,202509~202605,0,2026-08-30,2026-09-25,9990,9850,-200,15200,BMW공식,1369,7,,https://ci.encar.com/carpicture02/pic4252/42529848_,http://www.encar.com/dc/dc_cardetailview.do?carid=42529848,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42673379,09모0481,10130,2023,11,38594,경기,xDrive M60,,일반,True,True,,0,0,0,0,0,2,1,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. / 정비이력없음",타이어,,,,,,,,,38586,False,True,"1, 이행","비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. / 정비이력없음 ",,,,WBY31CF00RCP00730,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 2 | 1 | 1,flood_part_count,2023년 11월 21일,False,False,False,True,False,False,True,,,0.0,,,,,5,양호,38586,양호,없음,없음,없음,해당,이행,없음,없음,2023년 11월 21일,2023년 11월 21일 ~ 2027년 11월 20일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,에어서스펜션,690,44,True,765,0,0,2026-09-07T16:17:24,19,False,,,0,2026-09-10,2026-09-25,10600,10200,-470,15920,,640,2,,https://ci.encar.com/carpicture07/pic4267/42673379_,http://www.encar.com/dc/dc_cardetailview.do?carid=42673379,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42765801,51어7993,9890,2025,5,17932,경기,xDrive50 스포츠 스페셜 에디션,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,17927,False,False,,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. 기능상 영향없는 감각적 손해(소음/진동/냄새/외관/작동감각 등) 보증제외.전체이색랩핑",,,,WBY21CF05SCT75106,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2025년 05월 16일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,17927,양호,없음,없음,없음,해당없음,,없음,없음,2025년 05월 16일,2025년 05월 16일 ~ 2030년 05월 15일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1336,39,False,1427,0,0,2026-09-21T12:02:08,5,False,,,0,2026-09-21,2026-09-25,9890,,0,,,32,0,,https://ci.encar.com/carpicture06/pic4276/42765801_,http://www.encar.com/dc/dc_cardetailview.do?carid=42765801,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42704571,06거4774,7699,2023,10,70272,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,3264728,0,1,1,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,"프론트펜더(우) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",1.5,외판1,W,,,,,70259,False,True,"2, 미이행","비금속재질(FRP)/크로스멤버(볼트체결식) 보증제외. 도장흔적은 판금,용접으로 표기치 않음. 정비이력 있음. ",,"1, 렌트",,WBY21CF09PCN48889,False,True,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2025-10-14 내차 피해(부분) 보험금 4,989,630원 (부품 2,220,530원, 공임 437,035원, 도장 607,163원)",검증됨 (내차 1건 / 타차 0건 일치),3 | 2 | 1 | 1,flood_part_count,2023년 10월 30일,False,True,True,True,False,False,True,성능기록부,"프론트펜더(우) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",1.5,외판1,W,,,5,양호,70259,양호,없음,없음,있음,해당,미이행,없음,있음,2023년 10월 30일,2025년 10월 30일 ~ 2026년 10월 29일,성능 · 상태점검자,False,,"변속기(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (data (script #6)),False,,1622,37,False,1756,0,0,2026-09-10T10:41:34,16,False,,,1,2026-09-12,2026-09-25,7699,,0,14990,중고차성능보증,114,2,,https://ci.encar.com/carpicture10/pic4270/42704571_,http://www.encar.com/dc/dc_cardetailview.do?carid=42704571,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,41294137,55구2288,6600,2021,12,36331,전남광주,xDrive40 퍼스트에디션,,일반,True,False,,5,2,7,31112760,4757530,1,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,"2025-03-06 내차 피해 보험금 10,300,000원 (부품 7,216,390원, 공임 663,780원, 도장 2,151,810원) | 2025-01-31 타차 가해 보험금 192,800원 (부품 208,960원, 공임 626,840원, 도장 921,730원) | 2025-01-30 내차 피해(부분) 보험금 4,291,510원 (부품 1,507,800원, 공임 287,210원, 도장 471,030원) | 2024-06-24 내차 피해 보험금 1,769,000원 (부품 1,790,140원, 공임 223,380원) | 2023-08-24 내차 피해 보험금 2,270,000원 (부품 2,098,100원, 공임 313,500원, 도장 110,000원) | 2022-12-04 내차 피해 보험금 15,010,000원 (부품 12,214,803원, 공임 1,378,250원, 도장 686,567원) | 2022-12-01 타차 가해 보험금 3,000,000원",검증됨 (내차 5건 / 타차 2건 일치),2 | 1,flood_part_count,2021-12-24,False,False,True,True,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,654,20,False,722,0,0,2026-07-11T09:49:27,77,True,,202312~202403 | 202503~202510,0,2026-08-30,2026-09-25,6990,6990,-390,12260,배터리보증,6768,34,,https://ci.encar.com/carpicture09/pic4129/41294137_,http://www.encar.com/dc/dc_cardetailview.do?carid=41294137,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42138033,45가1847,7937,2026,5,865,서울,xDrive45 M 스포츠,,리스,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,,,,False,True,,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,434,26,False,534,,,2026-08-06T09:41:33,51,False,"{'residualMonth': 57, 'monthlyFee': 143, 'advancePrice': None, 'depositPrice': None}",,,2026-08-30,2026-09-25,7937,,0,12480,bmw코리아,366,3,,https://ci.encar.com/carpicture03/pic4213/42138033_,http://www.encar.com/dc/dc_cardetailview.do?carid=42138033,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42228744,225하8540,7630,2026,3,8700,서울,xDrive45 M 스포츠,,렌트,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,3 | 1,flood_part_count,2026-03-25,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1274,18,False,1382,,,2026-08-28T14:25:42,29,False,"{'residualMonth': 54, 'monthlyFee': 195, 'advancePrice': None, 'depositPrice': None}",202603~202604,1,2026-08-30,2026-09-25,8125,8125,-495,12480,,480,2,,https://ci.encar.com/carpicture02/pic4222/42228744_,http://www.encar.com/dc/dc_cardetailview.do?carid=42228744,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42457240,65보1676,10670,2025,4,17900,서울,xDrive50 스포츠 스페셜 에디션,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2025-04-22,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1232,20,False,1404,,,2026-07-30T13:23:07,58,False,"{'residualMonth': 44, 'monthlyFee': 149, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-25,10670,,0,,,825,2,,https://ci.encar.com/carpicture05/pic4245/42457240_,http://www.encar.com/dc/dc_cardetailview.do?carid=42457240,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42429899,05오6654,8494,2023,10,42000,경기,xDrive50 스포츠 플러스,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2023-10-17,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1171,15,False,1268,0,0,2026-09-25T16:21:03,1,False,"{'residualMonth': 26, 'monthlyFee': 187, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-24,8494,,0,14990,,6,1,,https://ci.encar.com/carpicture02/pic4242/42429899_,http://www.encar.com/dc/dc_cardetailview.do?carid=42429899,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42715190,43마7968,7100,2023,11,95420,경기,xDrive50 스포츠 플러스,,리스,True,False,,1,0,1,8734429,0,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,"2025-06-24 내차 피해(부분) 보험금 10,384,700원 (부품 7,803,900원, 공임 527,381원, 도장 403,148원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2023-11-08,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1853,24,False,1974,0,0,2026-09-10T19:11:24,16,False,"{'residualMonth': 60, 'monthlyFee': 136, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-12,2026-09-25,7100,,0,14990,공식서비스센터,83,1,,https://ci.encar.com/carpicture01/pic4271/42715190_,http://www.encar.com/dc/dc_cardetailview.do?carid=42715190,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42780106,56조0745,6990,2022,3,123338,경기,xDrive50 스포츠 플러스,,일반,True,False,,3,1,4,16670138,1578849,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,"2025-12-24 내차 피해(부분) 보험금 8,752,840원 (부품 5,181,900원, 공임 622,783원, 도장 1,352,986원) | 2025-02-27 내차 피해 보험금 2,525,000원 (부품 731,353원, 공임 705,495원, 도장 1,313,152원) | 2023-09-22 내차 피해 보험금 4,334,700원 (부품 4,995,844원, 공임 510,204원, 도장 1,256,421원) | 2023-09-22 타차 가해 보험금 1,106,470원 (부품 524,790원, 공임 472,040원, 도장 582,019원)",검증됨 (내차 3건 / 타차 1건 일치),2 | 1,flood_part_count,2022-03-29,False,False,True,True,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,0,34,False,34,,,2026-09-23T13:59:35,3,False,,202508~202509,0,2026-09-23,2026-09-25,6990,,0,14560,,13,1,,https://ci.encar.com/carpicture08/pic4278/42780106_,http://www.encar.com/dc/dc_cardetailview.do?carid=42780106,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42699072,10거8423,7690,2022,9,102047,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,5792070,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,"프론트펜더(우) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",2.0,외판1,X,,,,,102043,False,True,"1, 이행","FRP등 비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 또는 상품화하는 과정에 부분적인 판금, 도색은 있을 수 있습니다/ 정비이력 4건 있음, 확인요망 /",,,,WBY21CF05NCK49896,False,True,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2026-04-22 내차 피해 보험금 5,755,000원 (부품 4,383,370원, 공임 592,760원, 도장 815,940원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2022년 09월 30일,False,False,True,True,False,False,True,성능기록부,"프론트펜더(우) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",2.0,외판1,X,,,5,양호,102043,양호,없음,없음,없음,해당,이행,없음,있음,2022년 09월 30일,2022년 09월 30일 ~ 2026년 09월 29일,성능 · 상태점검자,False,,냉각수누수(txt_state 에 on/active 가 없음 (판정 불가)),,,3,script 의 부위별 손상표에서 읽음 (data (script #6)),False,에어서스펜션,327,34,False,369,0,0,2026-09-10T10:30:25,16,False,,,0,2026-09-12,2026-09-25,7690,,0,14440,bmw,43,0,,https://ci.encar.com/carpicture09/pic4269/42699072_,http://www.encar.com/dc/dc_cardetailview.do?carid=42699072,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42737967,06고8222,17235,2026,8,833,서울,xDrive M70,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2026-08-31,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,687,26,False,777,0,0,2026-09-15T14:24:58,11,False,"{'residualMonth': 60, 'monthlyFee': 259, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-18,2026-09-25,17235,,0,18090,가능,267,1,,https://ci.encar.com/carpicture03/pic4273/42737967_,http://www.encar.com/dc/dc_cardetailview.do?carid=42737967,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42735055,62노6676,8950,2024,2,49567,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,2759659,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속 또는 탈부착 가능한 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금,도색,부식이 있을수 있습니다. 정비이력 1건.",타이어,,,,,,,,,49563,False,False,,"비금속 또는 탈부착 가능한 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금,도색,부식이 있을수 있습니다. 정비이력 1건.",,,,WBY21CF06RCR2304,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2026-05-21 내차 피해(부분) 보험금 3,822,398원 (부품 476,000원, 공임 1,657,310원, 도장 626,349원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2024년 02월 19일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,49563,양호,없음,없음,없음,해당없음,,없음,없음,2024년 02월 19일,2024년 02월 19일 ~ 2028년 02월 18일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",1671,34,False,1807,0,0,2026-09-15T13:42:10,11,False,,,0,2026-09-18,2026-09-25,8990,8990,-40,15200,BMW,273,6,,https://ci.encar.com/carpicture03/pic4273/42735055_,http://www.encar.com/dc/dc_cardetailview.do?carid=42735055,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42700295,19조6494,8000,2023,10,59000,경기,xDrive50 스포츠 플러스,,리스,True,False,,1,0,1,1832543,0,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,"2025-05-24 내차 피해 보험금 1,612,600원 (부품 412,254원, 공임 705,000원, 도장 715,289원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2023-10-25,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,"에어서스펜션, 후륜조향",2077,6,False,2199,0,0,2026-09-09T10:52:18,17,False,"{'residualMonth': 60, 'monthlyFee': 173, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-25,9097,9097,-1097,14990,BMW 코리아,27,0,,https://ci.encar.com/carpicture10/pic4270/42700295_,http://www.encar.com/dc/dc_cardetailview.do?carid=42700295,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42745634,61라8323,7750,2023,9,66635,경기,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,66635,False,False,,,,,,CM62806,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2023년 09월 26일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,66635,양호,없음,없음,없음,해당없음,,없음,없음,2023년 09월 26일,2023년 09월 26일 ~ 2027년 09월 25일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1116,26,False,1199,0,0,2026-09-16T13:36:11,10,False,,,0,2026-09-18,2026-09-25,7750,,0,14990,BMW KOREA,89,5,,https://ci.encar.com/carpicture04/pic4274/42745634_,http://www.encar.com/dc/dc_cardetailview.do?carid=42745634,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42524472,02두7771,7990,2023,6,38095,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,516369,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,38085,False,False,,주식회사 팀모터스 안상준,,,,WBY21CF03PCM75826,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2025-05-16 내차 피해 보험금 167,600원 (공임 140,000원, 도장 376,369원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2023년 06월 29일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,38085,양호,없음,없음,없음,해당없음,,없음,없음,2023년 06월 29일,2023년 06월 29일 ~ 2027년 06월 28일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1161,46,False,1255,0,0,2026-08-12T10:58:42,45,False,,,0,2026-08-30,2026-09-25,8390,8090,-400,14750,,2543,22,,https://ci.encar.com/carpicture02/pic4252/42524472_,http://www.encar.com/dc/dc_cardetailview.do?carid=42524472,True,2026-09-26T09:24:16
ix_xdrive50,BMW iX,42671775,34부4185,7950,2022,1,48772,경기,xDrive40 퍼스트에디션,,일반,True,False,,1,0,1,869490,0,3,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,"도어(좌) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",1.9,외판1,W,,,,,48751,False,True,"2, 미이행","비금속재질(FRP)/크로스멤버(볼트체결식) 보증제외. 도장흔적은 판금,용접으로 표기치 않음. 정비이력없음. ",,,,WBY11CF06NCJ01140,False,True,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2024-01-09 내차 피해 보험금 750,000원 (부품 628,710원, 공임 124,170원, 도장 116,610원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2022년 01월 28일,False,False,False,True,False,False,True,성능기록부,"도어(좌) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능)",1.9,외판1,W,,,5,양호,48751,양호,없음,없음,없음,해당,미이행,없음,있음,2022년 01월 28일,2026년 01월 28일 ~ 2028년 01월 27일,성능 · 상태점검자,False,,"변속기(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (data (script #6)),False,,971,31,False,1038,0,0,2026-09-07T14:19:51,19,False,,202506~202507,0,2026-09-10,2026-09-25,7950,,0,12260,,79,0,,https://ci.encar.com/carpicture07/pic4267/42671775_,http://www.encar.com/dc/dc_cardetailview.do?carid=42671775,True,2026-09-26T09:24:17
